name,type,mass,radius,x,y,z,vx,vy,vz,R,G,B
gal0_star00163,star,1.0573052,0.785323,441.54606,41.291092,-6.0411087,-1.7601566,10.537802,-0.2342673,0.9946,0.9673,0.6609
gal0_star00164,star,1.8154945,0.854854,-12.872039,480.89963,5.5611896,-9.974055,-0.27948034,0.33816347,1.0000,0.9943,0.8301
gal0_star00165,star,1.6223903,0.481299,-451.76852,-514.73602,-6.557056,6.4542925,-6.3089231,-0.72858621,0.9763,0.9237,0.6469
gal0_star00166,star,0.59531623,0.824276,108.09388,-610.50081,-7.7351963,9.2195259,1.4082644,0.13344104,0.9967,0.8450,0.4667
gal0_star00167,star,0.99990496,0.97168,161.46016,-400.3062,-21.9485,10.126522,4.2719257,0.25637453,0.9887,0.9509,0.8015
gal0_star00168,star,1.0737511,0.339321,223.82243,-219.70209,5.6374504,9.3202716,8.8224834,0.038927327,0.9764,0.5332,0.1234
gal0_star00169,star,1.3370878,1.01613,0.3313375,487.41172,19.731398,-10.600719,-0.095905095,-0.17023002,1.0000,0.9484,0.6413
gal0_star00170,star,1.6511401,0.822127,91.298957,179.32611,1.7319636,-14.62081,7.1265345,-0.64048312,1.0000,0.8190,0.5049
gal0_star00171,star,1.0043158,0.626426,679.61245,754.37701,9.7950083,-5.0533081,4.4496946,0.25380124,1.0000,0.9110,0.6498
gal0_star00172,star,1.1045831,0.32645,-154.47503,-147.43021,24.001961,11.172247,-10.920457,-0.76658717,0.9986,0.7327,0.2874
gal0_star00173,star,1.2077459,1.13712,287.31726,-193.69424,8.6860129,6.6043146,10.001838,-0.34760314,0.9923,0.3824,0.0287
gal0_star00174,star,1.5190241,0.375062,-789.29922,-130.56139,9.4220696,1.0001709,-7.9319951,-0.049370974,0.9719,0.7191,0.1864
gal0_star00175,star,1.9585643,0.938986,736.37848,-622.48143,8.4584096,4.146843,5.6403773,0.13800662,0.9588,0.9134,0.6584
gal0_star00176,star,1.2267544,0.689569,549.48468,914.81592,12.354048,-5.988343,3.781942,-0.013639936,1.0000,0.8035,0.4406
gal0_star00177,star,1.204948,0.800796,-158.97746,-202.46006,-16.624373,11.212379,-8.6932437,0.26747477,0.9879,0.9624,0.7946
gal0_star00178,star,1.7819358,1.06311,447.38909,24.747085,-16.004728,-0.20333473,10.867936,-0.45082852,1.0000,0.5887,0.1084
gal0_star00179,star,1.704788,0.341257,266.87552,-7.710365,34.639869,0.48427421,13.827836,0.2651198,1.0000,0.8555,0.4305
gal0_star00180,star,1.361164,0.983173,-400.00342,-1806.2384,-0.43050025,5.334078,-1.1802358,-0.18424214,1.0000,0.6931,0.2353
gal0_star00181,star,1.6781264,0.406549,-219.84896,127.38406,25.465891,-5.9571788,-13.085497,0.6286165,1.0000,0.6821,0.2461
gal0_star00182,star,1.8722038,1.12094,-112.73178,-267.15549,-33.90207,11.46673,-5.3094917,0.48116098,1.0000,0.3868,0.0170
gal0_star00183,star,1.1940297,0.505602,-25.307077,-30.976634,-1.4990794,26.327876,-20.384143,-1.9362991,0.9949,0.5734,0.1165
gal0_star00184,star,1.2969649,0.678217,154.98364,418.16562,-7.3221061,-9.9359566,3.9887556,0.53332753,0.9792,0.9638,0.8297
gal0_star00185,star,0.82941351,0.658042,-196.83228,-752.29323,-1.3954344,7.6275303,-2.0033103,-0.13918543,0.9862,0.8953,0.6663
gal0_star00186,star,0.73873676,0.416145,-258.34686,94.949725,-1.7857605,-4.5140317,-12.880799,0.23443094,1.0000,0.7110,0.2558
gal0_star00187,star,1.8256314,0.742012,-1049.7688,453.82852,-0.49571477,-2.5224396,-5.9327749,-0.037059475,1.0000,0.5440,0.1285
gal0_star00188,star,0.77920882,0.474893,-545.00718,637.45825,-7.1430774,-5.1403769,-5.5895636,0.68764424,1.0000,0.3743,0.0675
gal0_star00189,star,0.51246416,0.703793,-51.810437,502.22824,24.740631,-10.141321,-1.1501139,-0.033626663,0.9966,0.3762,0.0089
gal0_star00190,star,0.60195062,0.450905,-512.62149,89.42381,-14.65868,-1.3662369,-9.3294137,-0.37071789,0.9872,0.8549,0.4311
gal0_star00191,star,1.0580978,0.735997,-368.83593,-265.16731,-15.160692,5.6669749,-8.3353637,-0.76238315,1.0000,0.7159,0.2781
gal0_star00192,star,0.88431752,0.433956,607.02066,-95.734725,11.666157,1.4542786,8.6621486,0.62369336,1.0000,0.3930,0.0435
gal0_star00193,star,1.3146814,1.00479,353.24395,-114.26551,-5.0569637,3.6071213,11.69377,0.57570638,0.9968,0.9948,0.8093
gal0_star00194,star,0.52528135,0.932853,-222.38201,520.80865,-16.453283,-8.4727836,-3.8214918,0.18447862,0.9928,0.9908,0.8197
gal0_star00195,star,1.9625834,0.542006,-418.37832,182.53327,-23.27839,-4.2278068,-8.9392133,-0.30549175,1.0000,0.6804,0.2490
gal0_star00196,star,1.1464479,0.408709,1400.8208,-1208.3878,-5.7888135,3.5513288,3.9283488,-0.21417035,1.0000,0.5509,0.1038
gal0_star00197,star,1.0114917,0.892905,-186.75196,-159.32451,-3.8344151,8.8946967,-10.501765,0.20022907,1.0000,0.9364,0.6428
gal0_star00198,star,1.421031,1.09708,434.0541,-49.279109,-22.224339,1.2761519,11.074794,-0.10475229,0.9651,0.8741,0.4470
gal0_star00199,star,1.3414993,0.528633,-675.29329,219.28925,14.92015,-2.7493182,-8.0322497,-0.010195487,0.9871,0.8236,0.4612
gal0_star00200,star,1.9308723,0.534479,-491.59863,-467.18738,3.7307746,5.6967458,-6.5121845,-0.53155437,0.9899,0.8440,0.4500
gal0_star00201,star,1.5730752,0.485384,-229.12942,96.602606,1.0597226,-5.0323465,-12.758546,0.21421263,1.0000,0.8715,0.4559
gal0_star00202,star,1.2940738,0.591657,-94.629985,19.856727,-21.002276,-3.7726205,-21.748874,0.2301044,0.9969,0.3505,0.0221
gal0_star00203,star,1.0746873,1.13148,-515.2271,674.35195,-3.7281632,-5.6790365,-4.8675069,-0.23833597,1.0000,0.3724,0.0000
gal0_star00204,star,1.4169219,0.620128,-12.610211,490.61869,-10.076923,-10.153582,-0.52677878,0.47891834,0.9896,0.8319,0.4460
gal0_star00205,star,1.5025831,0.944341,-103.98223,291.52725,-8.9414059,-11.560132,-4.6971137,0.36354021,0.9712,0.9534,0.8404
gal0_star00206,star,0.60652749,0.804158,483.14812,909.47511,-1.9352232,-6.3276171,3.1520507,0.12362274,0.9893,0.5795,0.1095
gal0_star00207,star,1.4113831,0.910764,563.79291,603.67772,1.2096098,-5.8510303,5.4002702,0.12327306,0.9592,0.5512,0.0971
gal0_star00208,star,1.149456,0.848998,-64.480499,718.60262,10.726069,-8.2016141,-0.52220923,-0.29952116,0.9802,0.7121,0.2690
gal0_star00209,star,1.262255,0.764968,-352.28137,457.9223,-6.5977524,-6.891558,-5.7872188,-0.47935682,0.9862,0.9037,0.6616
gal0_star00210,star,1.5483899,0.331242,-688.18696,1258.9938,-9.0665984,-5.3233875,-2.7443378,0.087955187,0.9868,0.9656,0.6670
gal0_star00211,star,1.3907794,0.745348,869.8586,35.241725,15.890865,-0.11095,7.8120715,-0.07433413,0.9903,0.9368,0.6524
gal0_star00212,star,0.86213219,0.509453,256.68377,-425.78345,-18.551902,8.9916593,5.0890845,-0.16140061,0.9919,0.9800,0.7803
gal0_star00213,star,0.80495737,0.422518,-43.972636,714.15851,12.65801,-8.4413245,-0.54544762,0.32895278,0.9958,0.8371,0.4685
gal0_star00214,star,1.9729984,0.64176,146.71639,-36.35729,-10.180861,4.5073184,17.038659,1.1264406,0.9990,0.3397,0.0004
gal0_star00215,star,0.77879633,1.13114,-57.712144,297.10774,-39.227647,-12.303224,-2.644514,0.047007026,1.0000,0.8661,0.4582
gal0_star00216,star,1.9093534,0.746459,-148.67926,142.44813,-8.8455023,-11.541284,-10.510812,-0.014722113,0.9905,0.3794,0.0113
gal0_star00217,star,1.1720803,0.921093,-165.24158,-172.58932,20.857225,10.265597,-10.054228,0.2361989,0.9895,0.9646,0.8483
gal0_star00218,star,1.7729872,0.845267,297.01133,-173.25364,1.1211783,5.3467079,10.612542,0.65506087,1.0000,0.9930,0.8166
gal0_star00219,star,0.75864083,0.863486,1268.1204,480.70308,16.375717,-2.2712926,5.64985,-0.3484978,1.0000,0.5204,0.1066
gal0_star00220,star,1.4911174,1.06874,14.037621,276.45363,14.847087,-14.105034,0.81932147,-0.0084371207,1.0000,0.7249,0.2527
gal0_star00221,star,0.79653526,0.761496,-117.40813,-542.76194,-13.625804,9.5949838,-2.1143877,-0.034746947,0.9997,0.9402,0.6663
gal0_star00222,star,1.1472437,0.844947,640.53958,319.13395,-13.723037,-3.6940245,7.9259536,-0.20675068,0.9691,0.8567,0.4448
gal0_star00223,star,1.2527542,0.52666,323.96444,-145.98287,-11.30301,4.282283,10.746622,-0.14409273,1.0000,1.0000,0.8277
gal0_star00224,star,1.92213,0.504554,247.76484,40.764315,-17.791096,-2.4904176,15.011982,-0.13865086,1.0000,0.4008,0.0394
gal0_star00225,star,0.85925356,0.480098,83.305688,173.33386,-28.203315,-14.449151,6.9655897,0.13406327,1.0000,0.7118,0.2369
gal0_star00226,star,0.75455827,0.819571,877.13528,125.68516,-9.021015,-1.0456267,7.61682,0.28775807,1.0000,0.7213,0.2565
gal0_star00227,star,0.84161094,0.771705,571.79287,-166.15227,1.1006964,3.0276227,8.814209,-0.47110129,0.9815,0.5559,0.1091
gal0_star00228,star,0.83854001,0.660943,346.96969,454.77838,-15.140151,-7.2419006,5.856837,0.074571628,1.0000,0.8790,0.4434
gal0_star00229,star,1.45104,0.516399,211.00968,316.84987,-29.348904,-9.1168788,5.866257,0.33390343,0.9828,0.7445,0.2524
gal0_star00230,star,0.5814483,1.07161,-331.21867,267.36431,-13.526216,-6.4865322,-8.6487586,0.64145015,0.9845,0.7204,0.2423
gal0_star00231,star,0.94951421,0.74024,-295.37307,-372.38826,9.4104948,8.3794309,-6.5822846,0.13278854,1.0000,0.9971,0.8229
gal0_star00232,star,1.7551118,0.420379,676.49411,119.36939,13.992906,-1.4757546,8.1393053,0.41813632,1.0000,0.7104,0.2181
gal0_star00233,star,0.76871721,0.838124,456.69315,157.44599,22.217735,-3.5944307,9.470554,-0.18010734,1.0000,0.9487,0.8253
gal0_star00234,star,0.88397257,0.76359,-659.11578,-632.38879,-16.99447,5.0166477,-5.6639154,0.39011719,0.9845,0.5766,0.1218
gal0_star00235,star,1.9087816,0.631727,-255.33892,291.48709,7.39052,-8.2762786,-7.0629975,0.25102665,1.0000,0.5624,0.0905
gal0_star00236,star,1.5238939,0.837165,182.69403,-630.70608,18.270218,8.2153416,2.4003437,0.20404095,0.9816,0.3921,0.0733
gal0_star00237,star,1.8630563,0.926666,-455.9073,884.23347,22.884815,-6.803391,-3.1667495,0.24148957,1.0000,0.8290,0.4785
gal0_star00238,star,0.9040681,0.913781,455.41299,293.65085,1.4809403,-4.6909367,8.4692425,-0.27461134,0.9964,0.5645,0.1245
gal0_star00239,star,0.64257452,0.645412,-106.22313,496.33792,12.040318,-9.6389997,-1.5675859,-0.23990555,1.0000,0.9532,0.8097
gal0_star00240,star,0.57252042,0.982677,87.861225,86.852057,-15.963237,-14.419436,15.28373,1.4001124,1.0000,0.7313,0.2431
gal0_star00241,star,0.71051162,0.67926,-334.7176,-100.03057,42.663781,3.4237467,-11.186173,-0.016495677,1.0000,0.9697,0.8138
gal0_star00242,star,0.87447773,0.535174,-821.25314,693.26181,-4.2188376,-4.5145555,-5.4162517,0.19826191,1.0000,0.7617,0.2674
gal0_star00243,star,0.54400989,0.958065,379.44087,436.89772,15.149728,-6.9129159,6.5008162,-0.23957383,1.0000,0.9268,0.8347
gal0_star00244,star,1.6129969,0.545957,242.42917,287.9818,0.26234742,-9.1597552,7.0717014,0.14887166,1.0000,0.8264,0.4698
gal0_star00245,star,1.7020631,1.03128,113.69266,130.81034,-27.898156,-13.423439,11.492352,-0.71520697,0.9818,0.9429,0.6549
gal0_star00246,star,1.1751981,1.00921,-48.891545,115.17418,-18.777547,-18.266504,-7.6469433,0.34815294,1.0000,0.5316,0.1145
gal0_star00247,star,1.4150173,0.946224,171.10063,-390.07382,18.496099,10.362071,4.3530236,-1.069265,0.9948,0.7322,0.2748
gal0_star00248,star,1.8603861,0.309418,248.10283,-197.7069,6.3323627,7.9522767,10.364403,-0.28074878,1.0000,0.5351,0.1081
gal0_star00249,star,1.5599202,0.379047,549.258,-994.66929,8.7159134,5.6464901,2.8740781,0.0033671372,1.0000,0.8940,0.6393
gal0_star00250,star,1.4537873,0.495733,-511.68019,-1777.8311,-10.413733,4.9987966,-1.6650982,-0.28526571,1.0000,0.8757,0.4618
gal0_star00251,star,1.9366838,0.621346,-55.460861,129.48098,-1.5533618,-17.035422,-8.3857947,0.025949673,1.0000,0.5853,0.1014
gal0_star00252,star,0.63296589,0.636644,194.52074,-390.98162,-14.082521,9.7297287,5.3114772,0.40356295,1.0000,0.3959,0.0598
gal0_star00253,star,1.663522,0.311275,62.408602,-198.65861,5.0691875,15.819245,4.030663,0.59351321,1.0000,0.9325,0.8214
gal0_star00254,star,1.3021269,1.10364,-773.09484,-122.37489,7.418609,1.3746562,-7.8061554,0.026826778,0.9847,0.8282,0.4447
gal0_star00255,star,1.5992211,0.465656,-344.87326,256.29798,4.0772469,-5.887071,-8.9403202,-0.096576374,0.9757,0.7251,0.2479
gal0_star00256,star,0.51220201,0.68738,768.79714,-238.34827,6.5770614,2.8895285,7.3011395,-0.31591094,1.0000,0.9090,0.6860
gal0_star00257,star,1.37096,0.381976,382.99108,-350.76854,-0.40239719,6.5457372,7.3115681,0.097971412,1.0000,0.3756,0.0532
gal0_star00258,star,1.6278429,0.396017,-737.32869,-834.30098,8.057087,4.8263583,-4.6165725,0.15177595,0.9874,0.3635,0.0224
gal0_star00259,star,1.6090763,1.03274,142.62718,-52.439,-2.3000968,5.9902027,16.590567,0.20074002,0.9523,0.7505,0.2565
gal0_star00260,star,1.0587314,0.458633,-505.01839,-407.37108,-6.5790719,5.2802051,-6.9718473,-0.14876679,0.9991,0.9749,0.7725
gal0_star00261,star,0.65896642,0.339212,582.3398,-458.81998,2.6452969,4.5038054,6.5070652,-0.1393253,1.0000,0.9472,0.6562
gal0_star00262,star,0.5610936,0.957927,384.56853,733.59215,-6.9726287,-7.3599186,3.5635239,0.073506775,0.9783,0.3870,0.0281
gal0_star00263,star,0.54788017,0.817904,308.50453,-146.52296,-2.3836048,6.3883716,10.422405,0.058292979,0.9711,0.5460,0.0842
gal0_star00264,star,1.2411299,0.898958,266.32061,111.17842,10.561909,-5.5351668,12.302491,-0.63329341,1.0000,0.9621,0.8247
gal0_star00265,star,1.7749074,0.482904,-1293.9916,806.0811,-13.097808,-2.7741182,-4.82941,0.088354043,1.0000,0.9788,0.8239
gal0_star00266,star,0.6931474,0.670048,-122.70904,133.63355,-43.31165,-12.721208,-10.986981,0.91995801,1.0000,0.9060,0.6853
gal0_star00267,star,0.52967033,0.300095,409.5174,697.42307,14.092909,-6.5764039,3.5661581,0.10634552,0.9867,0.5791,0.0978
gal0_star00268,star,1.536769,0.415015,-636.66463,559.44145,-27.706078,-4.7115629,-5.7036092,-0.086674556,0.9768,0.7157,0.2406
gal0_star00269,star,1.1964996,0.613645,263.43338,92.28516,15.934106,-3.930485,12.862533,0.63016433,1.0000,0.5757,0.1071
gal0_star00270,star,1.8396378,0.562673,-208.48157,284.47167,25.970683,-8.9736102,-6.9821736,-0.96257448,1.0000,0.3829,0.0249
gal0_star00271,star,0.76862684,0.578086,-64.763788,-573.07443,0.2083088,9.6073192,-1.5833186,0.22820115,1.0000,0.8267,0.4554
gal0_star00272,star,0.59313433,0.362183,-45.065818,-348.47372,-16.385819,11.57198,-1.5653544,-0.05039655,1.0000,0.5502,0.0841
gal0_star00273,star,1.587648,0.804162,110.2676,-207.70069,-7.6035362,12.142669,6.5877149,0.15502429,0.9769,1.0000,0.7738
gal0_star00274,star,1.3299999,0.367606,210.08926,39.522911,-7.8739685,-2.6577624,15.707572,-0.53657968,1.0000,0.6126,0.0867
gal0_star00275,star,1.2558521,0.946556,-488.51471,117.78546,-7.1715043,-2.0891321,-9.6589437,0.11719316,1.0000,0.3732,0.0447
gal0_star00276,star,0.59743102,0.332159,-289.73519,-379.92693,25.221469,7.7081263,-6.1823461,0.14507982,1.0000,0.8004,0.4528
gal0_star00277,star,1.5378264,0.70228,-513.84775,-1306.469,11.655894,5.5250703,-2.5021672,0.13591815,1.0000,0.8509,0.4651
gal0_star00278,star,0.57685454,0.914893,447.43484,199.51587,15.566582,-3.817331,8.9564973,0.46661119,1.0000,0.9172,0.6551
gal0_star00279,star,1.175171,0.508782,81.604285,443.27038,-2.2747522,-11.015821,2.5400972,-0.073215274,0.9897,0.3526,0.0286
gal0_star00280,star,1.8665958,0.633741,682.9803,1056.8417,15.740449,-5.719808,3.1894269,-0.059542007,0.9574,0.5712,0.0954
gal0_star00281,star,1.3841041,1.11199,319.64754,-623.66407,-9.3401749,7.4974995,3.728289,-0.37878577,1.0000,0.5614,0.0983
gal0_star00282,star,0.9649644,0.619223,-1011.1302,474.34663,0.12011694,-3.1105361,-5.7885584,-0.11886051,1.0000,0.8444,0.4303
gal0_star00283,star,1.8529213,1.02998,438.72704,47.440933,-5.910101,-1.8095636,10.631948,0.18233915,1.0000,0.3646,0.0361
gal0_star00284,star,1.9133171,1.00103,252.1637,213.24299,-15.722918,-7.8540388,8.8507933,0.050099296,0.9995,0.9258,0.6304
gal0_star00285,star,0.64429662,0.764628,-522.20785,-416.27667,4.8192507,5.6672435,-6.1494149,-0.39139436,0.9759,0.3903,0.0150
gal0_star00286,star,0.68736951,0.94012,-198.50529,-502.84375,-11.775445,9.5694692,-3.8360914,0.29656772,0.9939,0.3659,0.0357
gal0_star00287,star,0.69811289,0.550857,-480.8897,849.75686,23.72758,-6.2352158,-3.4060337,0.085245617,1.0000,0.8332,0.4617
gal0_star00288,star,1.8870516,1.02715,479.17878,147.01308,-4.4854619,-3.0036521,9.9288474,-0.20536683,0.9881,0.5795,0.1123
gal0_star00289,star,0.52858129,0.700457,-328.56553,477.90279,-8.528331,-7.4917949,-5.3716446,-0.094100331,0.9779,0.9795,0.7810
gal0_star00290,star,1.5019069,0.879973,12.113344,266.17099,-7.6777585,-12.708583,0.64016906,-0.35004872,0.9987,0.9170,0.6148
gal0_star00291,star,1.3778827,0.320142,757.14858,-331.44861,18.933332,3.0642771,6.9331184,0.086331351,0.9938,0.7219,0.2569
gal0_star00292,star,0.56922365,0.809963,-749.03129,741.85556,-1.6040299,-4.8437693,-4.6732362,-0.17535223,1.0000,0.9515,0.8021
gal0_star00293,star,1.3230533,0.379159,249.50653,591.90347,6.942113,-8.3611258,3.5514447,0.33960753,1.0000,0.9791,0.8092
gal0_star00294,star,1.7927481,0.331323,-166.29271,-1011.1618,-13.148052,6.5621858,-1.4793279,0.17336436,1.0000,0.6959,0.2736
gal0_star00295,star,1.552017,0.719175,30.29331,255.53302,-2.0896038,-13.762884,1.3813242,-0.046947374,1.0000,0.8752,0.4341
gal0_star00296,star,0.83661415,1.01677,786.70756,-237.87858,-9.7296313,2.3517791,7.6772621,0.21437329,0.9970,0.3778,0.0338
gal0_star00297,star,1.1647888,0.785786,-802.79724,701.4313,-11.956782,-4.4278196,-5.0101448,-0.12558072,1.0000,0.9470,0.6471
gal0_star00298,star,0.56573955,0.35935,35.627168,-191.47071,37.243146,14.824364,3.227538,-0.64097845,0.9846,1.0000,0.7850
gal0_star00299,star,0.84626454,0.960014,-757.55634,-35.385021,14.754318,0.47676034,-7.9871685,-0.31209502,1.0000,0.7250,0.1990
gal0_star00300,star,1.3014295,0.325471,99.865919,137.43056,-4.2422185,-13.345216,10.155084,-0.89883088,1.0000,0.3662,0.0490
gal0_star00301,star,1.7828849,0.712172,6.0224745,60.140198,-15.687757,-27.881187,2.4118085,-0.8950578,0.9994,0.8071,0.4128
gal0_star00302,star,1.3712926,0.541071,-13.425708,-332.36409,-12.56398,12.101753,-0.60334264,-0.3847628,0.9617,0.3912,0.0399
gal0_star00303,star,1.7658813,0.372697,-930.82068,215.07719,0.90781053,-1.6096637,-7.1999831,-0.18842201,1.0000,0.5829,0.0806
gal0_star00304,star,1.9960612,0.453151,-126.93506,522.88677,25.667263,-9.0022814,-2.1965478,0.51766592,0.9674,0.7908,0.4265
gal0_star00305,star,0.83701524,0.736936,321.53331,1259.9494,4.8802311,-6.0399353,1.4071813,0.090545491,0.9610,0.5631,0.0923
gal0_star00306,star,0.95995659,1.00304,-86.966431,135.21158,9.2489122,-14.241695,-10.438678,-0.091023283,1.0000,0.8440,0.4561
gal0_star00307,star,1.297402,0.928211,120.92923,-424.36747,-31.130833,10.498778,3.095956,0.33866801,1.0000,0.9483,0.8154
gal0_star00308,star,1.4807356,0.491863,77.411285,-227.07194,9.5549949,13.197206,4.958206,0.29275665,1.0000,0.6450,0.2465
gal0_star00309,star,0.58298637,0.791765,221.58121,279.11202,-25.335383,-9.2904994,7.0722341,0.23173962,0.9802,0.3478,0.0536
gal0_star00310,star,1.6358552,1.03739,1058.2355,-46.288464,-15.760077,0.49506701,6.6190729,0.0063922675,0.9933,0.7177,0.2267
gal0_star00311,star,0.98093205,0.597685,-355.74952,-80.88919,-8.4290037,2.0383269,-11.739067,-0.043917069,0.9816,0.8691,0.4771
gal0_star00312,star,1.0604906,1.14351,473.43227,-261.70005,14.774243,4.3757626,8.5345741,-0.10278838,0.9444,0.5683,0.1047
gal0_star00313,star,1.3385203,0.917128,-140.86846,745.00802,-7.473706,-8.4832641,-1.83626,0.23883949,0.9885,0.5637,0.1091
gal0_star00314,star,0.95016872,0.314842,182.45247,-7.1959244,-13.946191,0.87430597,16.361719,-0.022769196,1.0000,0.5383,0.0890
gal0_star00315,star,1.0880667,0.565585,743.62734,-608.14763,12.917257,4.7487623,5.4465803,-0.058677776,0.9895,0.9442,0.6236
gal0_star00316,star,1.1018496,0.815103,303.93801,-579.00176,30.621506,7.4452321,4.2627146,-0.17262005,1.0000,0.8760,0.4274
gal0_star00317,star,0.68751317,0.331824,-312.93399,905.81087,3.1739723,-6.7728581,-2.1436563,0.53048374,0.9759,0.9555,0.8002
gal0_star00318,star,1.4592458,0.921361,-357.26573,703.9672,7.084961,-7.3317144,-3.6347072,0.23868891,0.9651,0.9744,0.8212
gal0_star00319,star,1.5189728,0.718011,-706.59807,167.89068,-17.042911,-2.0455585,-7.4878501,-0.090684817,0.9960,0.8531,0.4598
gal0_star00320,star,0.8762415,1.0687,247.95791,-816.18635,12.215014,8.02348,2.3654621,0.015312029,0.9825,0.3498,0.0835
gal0_star00321,star,1.297781,0.472704,-299.47162,37.681518,-0.95469086,-1.4590489,-12.704455,-0.88371565,0.9819,0.3929,0.0121
gal0_star00322,star,0.90228525,0.32335,-120.2703,-9.9895295,-30.016249,2.2794768,-19.616621,0.46230725,0.9821,0.9305,0.6523
gal0_star00323,star,1.030733,0.335179,-36.938237,-78.42297,-28.48599,21.45596,-10.986463,-1.4893245,1.0000,0.5908,0.0781
gal0_star00324,star,0.7082623,0.435474,985.55151,-660.97341,18.203693,4.1459343,5.5728924,0.17056589,1.0000,0.8272,0.4778
gal0_star00325,star,1.5356891,1.13419,-198.03995,301.62249,-0.56974727,-10.327794,-6.9762083,0.25693566,1.0000,0.4085,0.0473
gal0_star00326,star,1.5566026,1.10277,876.43851,190.6366,-2.4647163,-1.747033,7.2661639,-0.17766575,0.9823,0.8387,0.4223
gal0_star00327,star,1.6502735,0.921709,201.28295,-409.94934,-16.68275,9.3448115,4.5215131,-0.16633195,0.9850,0.8555,0.4842
gal0_star00328,star,1.0907275,0.84551,397.0801,-62.905457,1.3855703,1.9728828,11.366054,-0.53604527,1.0000,0.7225,0.2337
gal0_star00329,star,1.2627886,0.47866,1283.1051,-1.8140323,16.661905,-0.16598931,6.0535381,0.12002425,1.0000,0.9248,0.8339
gal0_star00330,star,0.71476013,1.04994,93.692221,78.696484,-9.7777047,-12.948168,16.632684,-0.24183517,1.0000,0.7132,0.2280
gal0_star00331,star,1.5382456,0.704089,-347.08203,-200.94648,-7.9539548,6.238565,-10.323842,0.041284765,1.0000,0.3993,0.0507
gal0_star00332,star,1.1945416,0.95175,325.2878,-378.47562,-5.3901692,7.5222565,6.2786329,-0.34831495,0.9939,0.9520,0.8015
gal0_star00333,star,1.3488466,0.582234,235.7934,-205.11437,-5.7833144,7.6732966,9.6339973,-0.21113054,1.0000,0.9156,0.6649
gal0_star00334,star,0.59532904,0.325882,-774.87519,-189.84127,3.8123602,2.1046737,-7.6840401,0.0051205235,0.9767,0.5587,0.1043
